,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
12,81,Kinder Pingui Schoko,1.99,100 Gramm,"Family Pack 240 Gramm, 8 x 30 g",kaufland,0.83,472,1.99,100 Gramm,"Family Pack 240 Gramm, 8 x 30 g",aldi-nord,0.83
13,82,Krombacher Pils,14.8,100 ml,"Kasten 10 L, 20 x 0,5 L ",kaufland,0.14800000000000002,218,0.79,100 ml,"Dose 0,5L",aldi-nord,0.158
14,89,Rotkäppchen Sekt Halbtrocken,3.99,100 ml,Flasche Glas 0.75 L,kaufland,0.532,219,3.99,100 ml,Flasche Glas 0.75 L,aldi-nord,0.532
15,91,Rocher Pralinen,3.49,100 Gramm,"Packung 200 Gramm, 16 Stück",kaufland,1.75,413,3.49,100 Gramm,"Packung 200 Gramm, 16 Stück",aldi-nord,1.75
16,99,Rio Plata Brasilianisches Corned Beef,3.29,100 Gramm,Dose 340 Gramm,kaufland,0.97,604,1.19,100 Gramm,Dose 340 Gramm,aldi-nord,0.35
17,100,Ferrero Küsschen,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",kaufland,1.68,470,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",aldi-nord,1.68
18,112,Iglo Rahmspinat der mit dem Blubb,1.89,100 Gramm,Packung 800 Gramm,kaufland,0.23600000000000002,25,1.89,100 Gramm,Packung 750 Gramm,aldi-nord,0.252
19,136,Brokkoli frisch,1.19,100 Gramm,Folie 500 Gramm,kaufland,0.23800000000000002,617,0.59,100 Gramm,Folie 500 Gramm,aldi-nord,0.11800000000000001
20,145,Arla Kaergarden gesalzen,2.19,100 Gramm,Becher 250  Gramm,kaufland,0.88,450,1.29,100 Gramm,Becher 250  Gramm,aldi-nord,0.52
21,147,Rügen Fisch Heringsfilets in Tomaten-Creme,0.99,100 Gramm,Dose 200 Gramm,kaufland,0.5,1245,0.79,100 Gramm,Dose 200 Gramm,aldi-nord,0.4
22,152,Storck Knoppers Milch-Haselnuss-Schnitte,1.99,100 Gramm,"Packung 200 Gramm, 8 x 25 g",kaufland,1.0,716,1.89,100 Gramm,"Packung 200 Gramm, 8 x 25 g",aldi-nord,0.95
23,153,Ferrero Kinder Überraschung Ei,0.79,100 Gramm,Folie 20 Gramm,kaufland,3.95,615,2.29,100 Gramm,"Folie 60 Gramm, 3 Stück",aldi-nord,3.82
24,200,Ehrmann Grand Dessert Plus Double-Choc,0.79,100 Gramm,Becher 190 Gramm,kaufland,0.42,229,0.79,100 Gramm,Becher 190 Gramm,aldi-nord,0.42
25,206,Sprite,12.48,100 ml,Kasten 12 L,kaufland,0.104,551,0.89,100 ml,"Pet-Flasche 1,5 L 	",aldi-nord,0.059000000000000004
26,207,Fanta Orange,12.48,100 ml,"Kasten 12 L, 12 x 1l",kaufland,0.104,552,0.99,100 Gramm,Beutel 150 Gramm,aldi-nord,0.66
27,248,Dr. Oetker la MIA GRANDE Salame Piccante,3.49,100 Gramm,Karton 380 Gramm,kaufland,0.92,448,2.85,100 Gramm,Karton 380 Gramm,aldi-nord,0.75
28,249,Dr. Oetker la MIA GRANDE Tonno e Cipolle,3.49,100 Gramm,Karton 415 Gramm,kaufland,0.841,449,2.85,100 Gramm,Karton 415 Gramm,aldi-nord,0.687
29,251,Dr. Oetker la MIA GRANDE Margherita,3.49,100 Gramm,Karton 360 Gramm,kaufland,0.97,447,2.85,100 Gramm,Karton 360 Gramm,aldi-nord,0.79
30,290,Funny Frisch Chipsfrisch Ungarisch,1.99,100 Gramm,Beutel 175 Gramm,kaufland,1.14,79,1.39,100 Gramm,Beutel 175 Gramm,aldi-nord,0.79
