,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
274,1852,Haribo Color-Rado,0.55,100 Gramm,Beutel 200 Gramm,edeka,0.28,2151,0.89,100 Gramm,Beutel 300 Gramm,lidl,0.3
275,1856,Brandt Der Markenzwieback,1.99,100 Gramm,Vorratspackung 450 Gramm,edeka,0.44,1913,0.93,100 Gramm,Packung 225 Gramm,lidl,0.41
276,1875,Frosta Hähnchen Curry,2.49,100 Gramm,Packung 500 Gramm,edeka,0.4980000000000001,2142,2.49,100 Gramm,Packung 500 Gramm,lidl,0.4980000000000001
277,1888,Russian Standard Original Vodka,11.99,100 ml,Flasche Glas 0.7 L,edeka,1.713,2173,9.99,100 ml,Flasche Glas 0.7 L,lidl,1.4269999999999998
278,1897,"Adler Edelcreme Champignon, 2 Ecken,  60% Fett",1.19,100 Gramm,Packung 100 Gramm,edeka,1.19,2073,0.79,100 Gramm,Packung 100 Gramm,lidl,0.79
279,1903,"Bonbel Butterkäse in Scheiben, 50% Fett",1.69,100 Gramm,Packung 100  Gramm,edeka,1.69,792,0.99,100 Gramm,Packung 100  Gramm,lidl,0.99
280,1906,Exquisa Scheiben aus Frischkäse Mediterrane Kräuter,1.19,100 Gramm,Packung 125 Gramm,edeka,0.95,1899,1.39,100 Gramm,Packung 125 Gramm,lidl,1.11
281,1908,"Geramont Feine Scheiben Natur, 60% Fett",2.29,100 Gramm,"Packung 150 Gramm, 7 Scheiben",edeka,1.53,1375,2.29,100 Gramm,"Packung 150 Gramm, 7 Scheiben",lidl,1.53
282,1910,Grünländer Leicht Leicht mit 17 % Joghurt,1.99,100 Gramm,Packung 175 Gramm,edeka,1.14,912,1.99,100 Gramm,Packung 175 Gramm,lidl,1.14
283,1912,"Hochland Sandwich Scheiben Gouda, leicht",1.99,100 Gramm,Packung 200 Gramm,edeka,1.0,2148,1.99,100 Gramm,Packung 200 Gramm,lidl,1.0
284,1914,"Leerdammer Caractere Schnittkäse in Scheiben, 48% Fett",1.99,100 Gramm,"Packung 150 Gramm, 6 Scheiben",edeka,1.33,893,1.99,100 Gramm,"Packung 150 Gramm, 6 Scheiben",lidl,1.33
285,1917,"Milkana Schmelzkäse Kräuter, 50% Fett",1.89,100 Gramm,Packung 200 Gramm,edeka,0.95,73,1.99,100 Gramm,Packung 200 Gramm,lidl,1.0
286,1920,"cp Petri Petrella Frischkäsezubereitung Schnittlauch, 24% Fett",1.59,100 Gramm,Schale 125 Gramm,edeka,1.27,2170,1.29,100 Gramm,Schale 140 Gramm,lidl,0.92
287,1926,Arla Kaergarden gesalzen,1.79,100 Gramm,Becher 250  Gramm,edeka,0.72,790,1.89,100 Gramm,Becher 250  Gramm,lidl,0.76
288,1929,Lätta & luftig luftig aufgeschlagen 39%,1.59,100 Gramm,Schale 320 Gramm,edeka,0.49700000000000005,1587,1.29,100 Gramm,Packung 175 Gramm,lidl,0.74
289,1934,Weihenstephan Sahne zum Kochen 15% 50% weniger Fett,1.19,100 Gramm,Getränkekarton 250 Gramm,edeka,0.48,2082,0.69,100 Gramm,"Getränkekarton 325 Gramm,  + 30 % gratis",lidl,0.21
290,1940,"Müller Frucht Buttermilch Kirsch-Banane, 0.6% Fett",0.99,100 Gramm,Flasche 500 Gramm,edeka,0.198,2122,0.29,100 Gramm,Becher 500 Gramm,lidl,0.058
291,1953,Aoste Stickado Snack Pikant,1.99,100 Gramm,Packung 70 Gramm,edeka,2.84,855,1.99,100 Gramm,Packung 70 Gramm,lidl,2.84
292,1955,"Du darfst Land-Leberwurst mit würzigen Kräutern, 21% Fett",1.49,100 Gramm,Packung 125 Gramm,edeka,1.19,887,1.35,100 Gramm,Folie 160 Gramm,lidl,0.84
293,1956,Herta Finesse saftiger Schinken hauchzart,2.19,100 Gramm,Packung 150 Gramm,edeka,1.46,851,1.89,100 Gramm,Packung 100 Gramm,lidl,1.89
294,1965,Kölln Müsli Karibik,2.99,100 Gramm,Packung 600 Gramm,edeka,0.4980000000000001,1569,2.79,100 Gramm,Packung 600 Gramm,lidl,0.465
295,1974,Kühne Schlemmertöpfchen Scharfe Gürkchen,2.49,100 ml,Glas 580 ML,edeka,0.429,2116,1.99,100 ml,Glas 580 ML,lidl,0.34299999999999997
296,1976,"Müller Frucht Buttermilch Erdbeere, 0.6% Fett",0.89,100 Gramm,Becher 500 Gramm,edeka,0.17800000000000002,1918,0.59,100 Gramm,Becher 500 Gramm,lidl,0.11800000000000001
297,1982,Bifi Original Minisalami 6 x 25 g,2.29,100 Gramm,Packung 150 Gramm,edeka,1.53,1568,1.79,100 Gramm,Packung 150 Gramm,lidl,1.19
298,1988,Rügenwalder Mühlen Schinken Zarter Kochschinken,1.99,100 Gramm,Packung 100 Gramm,edeka,1.99,2101,1.89,100 Gramm,Packung 200 Gramm,lidl,0.95
299,1989,Rügenwalder Teewurst fein,1.79,100 Gramm,Vakuum 125 Gramm,edeka,1.43,1527,1.69,100 Gramm,Becher 125 Gramm,lidl,1.35
300,3120,Rügenwalder Teewurst fein,1.79,100 Gramm,Becher 125 Gramm,edeka,1.43,1527,1.69,100 Gramm,Becher 125 Gramm,lidl,1.35
301,2005,Danone Actimel Vanilla,1.69,100 Gramm,Packung 400 Gramm,edeka,0.423,945,1.39,100 Gramm,Packung 400 Gramm,lidl,0.348
302,2007,"Danone Actimel  4-er Erdbeere,  4 x 100 g, 0,1% Fett",1.69,100 Gramm,Packung 400 Gramm,edeka,0.423,1558,1.69,100 Gramm,Packung 400 Gramm,lidl,0.423
303,2012,"Müller Froop Frucht auf Joghurt Zitrone, 3.5 % Fett",0.45,100 Gramm,Becher 150 Gramm,edeka,0.3,1231,0.49,100 Gramm,Becher 150 Gramm,lidl,0.33
304,2022,Ehrmann Almighurt Himbeer,0.43,100 Gramm,Becher 150 Gramm,edeka,0.29,1559,0.45,100 Gramm,Becher 150 Gramm,lidl,0.3
305,2023,"Ehrmann Früchte Traum Erdbeere, mit 50 % mehr Frucht",0.33,100 Gramm,Becher 125 Gramm,edeka,0.26,2125,0.22,100 Gramm,Becher 125 Gramm,lidl,0.18
306,2024,Ehrmann Grand Dessert Plus Double-Choc,0.59,100 Gramm,Becher 200 Gramm,edeka,0.3,161,0.79,100 Gramm,Becher 190 Gramm,lidl,0.42
307,2028,"Weihenstephan Rahmjoghurt cremig-mild Erdbeere, 10 % Fett",0.55,100 Gramm,Becher 150 Gramm,edeka,0.37,1911,0.35,100 Gramm,Becher 150 Gramm,lidl,0.23
308,2032,"Danone Activia Erdbeere, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,edeka,0.433,1563,1.99,100 Gramm,Packung 460 Gramm,lidl,0.433
309,2038,Danone Activia Cerealien,3.89,100 Gramm,Packung 920 Gramm,edeka,0.423,886,1.59,100 Gramm,"Packung 500 Gramm, 4 x 125 g",lidl,0.318
310,2041,Dr. Oetker Kirsch Grütze,0.85,100 Gramm,Becher 160 Gramm,edeka,0.5309999999999999,2087,0.69,100 Gramm,Becher 160 Gramm,lidl,0.431
311,2043,Landliebe Sahne Pudding Vanille,0.69,100 Gramm,Becher 150 Gramm,edeka,0.46,827,0.65,100 Gramm,Becher 150 Gramm,lidl,0.43
312,2045,Optiwell Vanilla Pudding Vanille,0.59,100 Gramm,Becher 150 Gramm,edeka,0.39,1232,0.55,100 Gramm,Becher 150 Gramm,lidl,0.37
313,2046,"Optiwell Joghurt Himbeere, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,0.2,2095,1.45,100 Gramm,Packung 400 Gramm,lidl,0.36
314,2053,Bonbel Cremig & Würzig 50% Fett,2.39,100 Gramm,Rolle 180 Gramm,edeka,1.33,1371,1.99,100 Gramm,Rolle 170 Gramm,lidl,1.17
315,2056,"Fol Epi Scheiben a la Provence, 50% Fett",1.79,100 Gramm,Packung 150 Gramm,edeka,1.19,1575,1.99,100 Gramm,Packung 150 Gramm,lidl,1.33
316,2057,"Fol Epi Scheiben Leicht,",1.79,100 Gramm,Packung 150 Gramm,edeka,1.19,867,1.99,100 Gramm,Packung 150 Gramm,lidl,1.33
